id,raw_image_filepath,scored_image_filepath,sorted_image_filepath,cpc_filepath,scored_image_width,scored_image_height,scored_image_timestamp,raw_image_timestamp,cpc_content
PB150744,C-30\SHINE-1750(Toroso B)\RAW\OLYMPUSTG6_CBRACT2_01\PB150744.JPG,C-30\SHINE-1750(Toroso B)\SCORED\PB150744.JPG,C-30\SHINE-1750(Toroso B)\SORTED\1\PB150744.JPG,C-30\SHINE-1750(Toroso B)\SCORED\PB150744.cpc,4000,3000,2023:11:15 09:55:36,2023:11:15 09:55:36,"""D:\DLSUSH~1\Others\OMLC_C~1.TXT"",""D:\DLSU SHORE\For CPCE\SHINE-1750(Toroso B)\SCORED\PB150744.JPG"",60000,45000,15114,11336
13264.54,39237.08
46735.46,39237.08
46735.46,5762.921
13264.54,5762.921
10
22992,27737
40128,37882
37429,8369
33196,39230
28068,7798
39648,38064
27412,30790
37220,10298
17695,8690
15206,13283
""A"",""HC"",""Notes"",""""
""B"",""AA"",""Notes"",""""
""C"",""HC"",""Notes"",""""
""D"",""OTL"",""Notes"",""""
""E"",""AA"",""Notes"",""""
""F"",""AA"",""Notes"",""""
""G"",""AA"",""Notes"",""""
""H"",""HC"",""Notes"",""""
""I"",""SW"",""Notes"",""""
""J"",""HC"",""Notes"",""""
""""
""""
""Toroso B""
""""
""""
""""
""SHINE-1750""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""WClores, RAgkis""
""""
""""
""""
""GAHildawa""
"
PB150745,C-30\SHINE-1750(Toroso B)\RAW\OLYMPUSTG6_CBRACT2_01\PB150745.JPG,C-30\SHINE-1750(Toroso B)\SCORED\PB150745.JPG,C-30\SHINE-1750(Toroso B)\SORTED\1\PB150745.JPG,C-30\SHINE-1750(Toroso B)\SCORED\PB150745.cpc,4000,3000,2023:11:15 09:56:19,2023:11:15 09:56:19,"""D:\DLSUSH~1\Others\OMLC_C~1.TXT"",""D:\DLSU SHORE\For CPCE\SHINE-1750(Toroso B)\SCORED\PB150745.JPG"",60000,45000,15114,11336
12947.01,39554.59
47052.99,39554.59
47052.99,5445.405
12947.01,5445.405
10
23584,16211
41112,19722
43540,7686
41948,36930
24083,35454
36217,17143
44651,31368
33380,34992
34238,17521
22047,15504
""A"",""AA"",""Notes"",""""
""B"",""OTL"",""Notes"",""""
""C"",""AA"",""Notes"",""""
""D"",""AA"",""Notes"",""""
""E"",""AA"",""Notes"",""""
""F"",""AA"",""Notes"",""""
""G"",""AA"",""Notes"",""""
""H"",""AA"",""Notes"",""""
""I"",""AA"",""Notes"",""""
""J"",""AA"",""Notes"",""""
""""
""""
""Toroso B""
""""
""""
""""
""SHINE-1750""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""WClores, RAgkis""
""""
""""
""""
""GAHildawa""
"
PB150746,C-30\SHINE-1750(Toroso B)\RAW\OLYMPUSTG6_CBRACT2_01\PB150746.JPG,C-30\SHINE-1750(Toroso B)\SCORED\PB150746.JPG,C-30\SHINE-1750(Toroso B)\SORTED\1\PB150746.JPG,C-30\SHINE-1750(Toroso B)\SCORED\PB150746.cpc,4000,3000,2023:11:15 09:57:03,2023:11:15 09:57:03,"""D:\DLSUSH~1\Others\OMLC_C~1.TXT"",""D:\DLSU SHORE\For CPCE\SHINE-1750(Toroso B)\SCORED\PB150746.JPG"",60000,45000,15114,11336
13574.12,38927.5
46425.88,38927.5
46425.88,6072.5
13574.12,6072.5
10
19545,13128
37214,11910
29900,16899
34171,15622
26930,34183
38599,11512
26949,22214
17880,27371
21050,28147
44862,17721
""A"",""SW"",""Notes"",""""
""B"",""AA"",""Notes"",""""
""C"",""AA"",""Notes"",""""
""D"",""HC"",""Notes"",""""
""E"",""AA"",""Notes"",""""
""F"",""SW"",""Notes"",""""
""G"",""AA"",""Notes"",""""
""H"",""AA"",""Notes"",""""
""I"",""HC"",""Notes"",""""
""J"",""AA"",""Notes"",""""
""""
""""
""Toroso B""
""""
""""
""""
""SHINE-1750""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""WClores, RAgkis""
""""
""""
""""
""GAHildawa""
"
PB150747,C-30\SHINE-1750(Toroso B)\RAW\OLYMPUSTG6_CBRACT2_01\PB150747.JPG,C-30\SHINE-1750(Toroso B)\SCORED\PB150747.JPG,C-30\SHINE-1750(Toroso B)\SORTED\1\PB150747.JPG,C-30\SHINE-1750(Toroso B)\SCORED\PB150747.cpc,4000,3000,2023:11:15 09:58:10,2023:11:15 09:58:10,"""D:\DLSUSH~1\Others\OMLC_C~1.TXT"",""D:\DLSU SHORE\For CPCE\SHINE-1750(Toroso B)\SCORED\PB150747.JPG"",60000,45000,15114,11336
13276.44,39225.17
46723.55,39225.17
46723.55,5774.828
13276.44,5774.828
10
38033,9163
32804,27213
33374,10261
30362,25463
38652,20493
13892,11714
36137,20087
38171,25812
30824,14754
22263,37100
""A"",""AA"",""Notes"",""""
""B"",""AB"",""Notes"",""""
""C"",""AB"",""Notes"",""""
""D"",""AB"",""Notes"",""""
""E"",""AA"",""Notes"",""""
""F"",""AA"",""Notes"",""""
""G"",""AB"",""Notes"",""""
""H"",""AB"",""Notes"",""""
""I"",""AB"",""Notes"",""""
""J"",""HC"",""Notes"",""""
""""
""""
""Toroso B""
""""
""""
""""
""SHINE-1750""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""WClores, RAgkis""
""""
""""
""""
""GAHildawa""
"
PB150748,C-30\SHINE-1750(Toroso B)\RAW\OLYMPUSTG6_CBRACT2_01\PB150748.JPG,C-30\SHINE-1750(Toroso B)\SCORED\PB150748.JPG,C-30\SHINE-1750(Toroso B)\SORTED\1\PB150748.JPG,C-30\SHINE-1750(Toroso B)\SCORED\PB150748.cpc,4000,3000,2023:11:15 09:58:57,2023:11:15 09:58:57,"""D:\DLSUSH~1\Others\OMLC_C~1.TXT"",""D:\DLSU SHORE\For CPCE\SHINE-1750(Toroso B)\SCORED\PB150748.JPG"",60000,45000,15114,11336
13637.63,38860.03
46362.37,38860.03
46362.37,6139.972
13637.63,6139.972
10
34910,32991
15130,9267
22493,35012
17738,20357
21809,23178
16086,19101
37658,19114
41745,11976
45684,28926
45359,11219
""A"",""AA"",""Notes"",""""
""B"",""AA"",""Notes"",""""
""C"",""AA"",""Notes"",""""
""D"",""AA"",""Notes"",""""
""E"",""HC"",""Notes"",""""
""F"",""HC"",""Notes"",""""
""G"",""OTL"",""Notes"",""""
""H"",""AA"",""Notes"",""""
""I"",""AA"",""Notes"",""""
""J"",""AA"",""Notes"",""""
""""
""""
""Toroso B""
""""
""""
""""
""SHINE-1750""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""WClores, RAgkis""
""""
""""
""""
""GAHildawa""
"
PB150749,C-30\SHINE-1750(Toroso B)\RAW\OLYMPUSTG6_CBRACT2_01\PB150749.JPG,C-30\SHINE-1750(Toroso B)\SCORED\PB150749.JPG,C-30\SHINE-1750(Toroso B)\SORTED\1\PB150749.JPG,C-30\SHINE-1750(Toroso B)\SCORED\PB150749.cpc,4000,3000,2023:11:15 09:59:46,2023:11:15 09:59:46,"""D:\DLSUSH~1\Others\OMLC_C~1.TXT"",""D:\DLSU SHORE\For CPCE\SHINE-1750(Toroso B)\SCORED\PB150749.JPG"",60000,45000,15114,11336
13264.54,39237.08
46735.46,39237.08
46735.46,5762.921
13264.54,5762.921
10
15362,12613
27063,32951
41143,16713
16704,38922
25160,35556
45207,14428
42311,17742
31878,14600
26268,31555
17226,32557
""A"",""AA"",""Notes"",""""
""B"",""AA"",""Notes"",""""
""C"",""AA"",""Notes"",""""
""D"",""AA"",""Notes"",""""
""E"",""AA"",""Notes"",""""
""F"",""AA"",""Notes"",""""
""G"",""AA"",""Notes"",""""
""H"",""AA"",""Notes"",""""
""I"",""AA"",""Notes"",""""
""J"",""AA"",""Notes"",""""
""""
""""
""Toroso B""
""""
""""
""""
""SHINE-1750""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""WClores, RAgkis""
""""
""""
""""
""GAHildawa""
"
PB150750,C-30\SHINE-1750(Toroso B)\RAW\OLYMPUSTG6_CBRACT2_01\PB150750.JPG,C-30\SHINE-1750(Toroso B)\SCORED\PB150750.JPG,C-30\SHINE-1750(Toroso B)\SORTED\1\PB150750.JPG,C-30\SHINE-1750(Toroso B)\SCORED\PB150750.cpc,4000,3000,2023:11:15 10:00:32,2023:11:15 10:00:32,"""D:\DLSUSH~1\Others\OMLC_C~1.TXT"",""D:\DLSU SHORE\For CPCE\SHINE-1750(Toroso B)\SCORED\PB150750.JPG"",60000,45000,15114,11336
14121.85,38375.82
45878.15,38375.82
45878.15,6624.184
14121.85,6624.184
10
38574,33177
44800,30079
33710,28558
40756,11782
41637,10705
16766,31145
22886,9728
42465,27130
29940,27831
32704,36144
""A"",""AA"",""Notes"",""""
""B"",""AB"",""Notes"",""""
""C"",""HC"",""Notes"",""""
""D"",""AB"",""Notes"",""""
""E"",""AB"",""Notes"",""""
""F"",""AA"",""Notes"",""""
""G"",""AA"",""Notes"",""""
""H"",""AA"",""Notes"",""""
""I"",""AA"",""Notes"",""""
""J"",""OTL"",""Notes"",""""
""""
""""
""Toroso B""
""""
""""
""""
""SHINE-1750""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""WClores, RAgkis""
""""
""""
""""
""GAHildawa""
"
PB150751,C-30\SHINE-1750(Toroso B)\RAW\OLYMPUSTG6_CBRACT2_01\PB150751.JPG,C-30\SHINE-1750(Toroso B)\SCORED\PB150751.JPG,C-30\SHINE-1750(Toroso B)\SORTED\1\PB150751.JPG,C-30\SHINE-1750(Toroso B)\SCORED\PB150751.cpc,4000,3000,2023:11:15 10:01:14,2023:11:15 10:01:14,"""D:\DLSUSH~1\Others\OMLC_C~1.TXT"",""D:\DLSU SHORE\For CPCE\SHINE-1750(Toroso B)\SCORED\PB150751.JPG"",60000,45000,15114,11336
13276.44,39225.17
46723.55,39225.17
46723.55,5774.828
13276.44,5774.828
10
43720,12165
46252,18700
30059,38653
28306,5802
15349,14140
36768,26324
42936,8503
28466,19266
37976,28353
35670,37917
""A"",""SW"",""Notes"",""""
""B"",""AA"",""Notes"",""""
""C"",""AA"",""Notes"",""""
""D"",""AA"",""Notes"",""""
""E"",""AA"",""Notes"",""""
""F"",""AA"",""Notes"",""""
""G"",""AA"",""Notes"",""""
""H"",""HC"",""Notes"",""""
""I"",""AA"",""Notes"",""""
""J"",""AA"",""Notes"",""""
""""
""""
""Toroso B""
""""
""""
""""
""SHINE-1750""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""WClores, RAgkis""
""""
""""
""""
""GAHildawa""
"
PB150752,C-30\SHINE-1750(Toroso B)\RAW\OLYMPUSTG6_CBRACT2_01\PB150752.JPG,C-30\SHINE-1750(Toroso B)\SCORED\PB150752.JPG,C-30\SHINE-1750(Toroso B)\SORTED\1\PB150752.JPG,C-30\SHINE-1750(Toroso B)\SCORED\PB150752.cpc,4000,3000,2023:11:15 10:02:02,2023:11:15 10:02:02,"""D:\DLSUSH~1\Others\OMLC_C~1.TXT"",""D:\DLSU SHORE\For CPCE\SHINE-1750(Toroso B)\SCORED\PB150752.JPG"",60000,45000,15114,11336
13272.47,39229.14
46727.52,39229.14
46727.52,5770.859
13272.47,5770.859
10
40659,8727
22225,34447
42495,18419
43304,38355
30948,16595
22354,25668
23820,15936
34119,30612
33099,38173
32843,9066
""A"",""AA"",""Notes"",""""
""B"",""AA"",""Notes"",""""
""C"",""AA"",""Notes"",""""
""D"",""AA"",""Notes"",""""
""E"",""HC"",""Notes"",""""
""F"",""AA"",""Notes"",""""
""G"",""AA"",""Notes"",""""
""H"",""OTL"",""Notes"",""""
""I"",""AB"",""Notes"",""""
""J"",""HC"",""Notes"",""""
""""
""""
""Toroso B""
""""
""""
""""
""SHINE-1750""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""WClores, RAgkis""
""""
""""
""""
""GAHildawa""
"
PB150753,C-30\SHINE-1750(Toroso B)\RAW\OLYMPUSTG6_CBRACT2_01\PB150753.JPG,C-30\SHINE-1750(Toroso B)\SCORED\PB150753.JPG,C-30\SHINE-1750(Toroso B)\SORTED\1\PB150753.JPG,C-30\SHINE-1750(Toroso B)\SCORED\PB150753.cpc,4000,3000,2023:11:15 10:02:51,2023:11:15 10:02:51,"""D:\DLSUSH~1\Others\OMLC_C~1.TXT"",""D:\DLSU SHORE\For CPCE\SHINE-1750(Toroso B)\SCORED\PB150753.JPG"",60000,45000,15114,11336
13947.21,38554.42
46052.79,38554.42
46052.79,6445.581
13947.21,6445.581
10
21691,24678
44611,26850
39106,9788
34003,27187
45943,20258
29106,21335
44170,33761
28152,30869
25642,10319
21555,34182
""A"",""AA"",""Notes"",""""
""B"",""HC"",""Notes"",""""
""C"",""AA"",""Notes"",""""
""D"",""AA"",""Notes"",""""
""E"",""AA"",""Notes"",""""
""F"",""AA"",""Notes"",""""
""G"",""AA"",""Notes"",""""
""H"",""AA"",""Notes"",""""
""I"",""AA"",""Notes"",""""
""J"",""AB"",""Notes"",""""
""""
""""
""Toroso B""
""""
""""
""""
""SHINE-1750""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""WClores, RAgkis""
""""
""""
""""
""GAHildawa""
"
PB150754,C-30\SHINE-1750(Toroso B)\RAW\OLYMPUSTG6_CBRACT2_01\PB150754.JPG,C-30\SHINE-1750(Toroso B)\SCORED\PB150754.JPG,C-30\SHINE-1750(Toroso B)\SORTED\1\PB150754.JPG,C-30\SHINE-1750(Toroso B)\SCORED\PB150754.cpc,4000,3000,2023:11:15 10:03:47,2023:11:15 10:03:47,"""D:\DLSUSH~1\Others\OMLC_C~1.TXT"",""D:\DLSU SHORE\For CPCE\SHINE-1750(Toroso B)\SCORED\PB150754.JPG"",60000,45000,15114,11336
13637.63,38860.03
46362.37,38860.03
46362.37,6139.972
13637.63,6139.972
10
28661,17721
28215,17708
32958,23230
23408,15984
40406,13402
41228,30774
15616,16752
27221,36896
23672,33827
30899,27185
""A"",""HC"",""Notes"",""""
""B"",""HC"",""Notes"",""""
""C"",""AA"",""Notes"",""""
""D"",""AA"",""Notes"",""""
""E"",""AA"",""Notes"",""""
""F"",""AA"",""Notes"",""""
""G"",""SW"",""Notes"",""""
""H"",""AA"",""Notes"",""""
""I"",""AA"",""Notes"",""""
""J"",""HC"",""Notes"",""""
""""
""""
""Toroso B""
""""
""""
""""
""SHINE-1750""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""WClores, RAgkis""
""""
""""
""""
""GAHildawa""
"
PB150755,C-30\SHINE-1750(Toroso B)\RAW\OLYMPUSTG6_CBRACT2_01\PB150755.JPG,C-30\SHINE-1750(Toroso B)\SCORED\PB150755.JPG,C-30\SHINE-1750(Toroso B)\SORTED\1\PB150755.JPG,C-30\SHINE-1750(Toroso B)\SCORED\PB150755.cpc,4000,3000,2023:11:15 10:04:25,2023:11:15 10:04:25,"""D:\DLSUSH~1\Others\OMLC_C~1.TXT"",""D:\DLSU SHORE\For CPCE\SHINE-1750(Toroso B)\SCORED\PB150755.JPG"",60000,45000,15114,11336
14161.54,38340.1
45838.46,38340.1
45838.46,6659.905
14161.54,6659.905
10
22682,20851
21073,11865
40674,28557
44558,19036
21410,9737
42733,37441
37101,11624
30627,11714
39954,22271
27972,30553
""A"",""AA"",""Notes"",""""
""B"",""AA"",""Notes"",""""
""C"",""OTL"",""Notes"",""""
""D"",""AA"",""Notes"",""""
""E"",""AA"",""Notes"",""""
""F"",""AA"",""Notes"",""""
""G"",""AA"",""Notes"",""""
""H"",""HC"",""Notes"",""""
""I"",""AA"",""Notes"",""""
""J"",""AA"",""Notes"",""""
""""
""""
""Toroso B""
""""
""""
""""
""SHINE-1750""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""WClores, RAgkis""
""""
""""
""""
""GAHildawa""
"
PB150756,C-30\SHINE-1750(Toroso B)\RAW\OLYMPUSTG6_CBRACT2_01\PB150756.JPG,C-30\SHINE-1750(Toroso B)\SCORED\PB150756.JPG,C-30\SHINE-1750(Toroso B)\SORTED\1\PB150756.JPG,C-30\SHINE-1750(Toroso B)\SCORED\PB150756.cpc,4000,3000,2023:11:15 10:05:10,2023:11:15 10:05:10,"""D:\DLSUSH~1\Others\OMLC_C~1.TXT"",""D:\DLSU SHORE\For CPCE\SHINE-1750(Toroso B)\SCORED\PB150756.JPG"",60000,45000,15114,11336
13264.54,39237.08
46735.46,39237.08
46735.46,5762.921
13264.54,5762.921
10
24296,10554
44654,34055
27746,22147
30445,30608
18764,28986
33528,7235
27949,38385
15378,29287
35329,19687
20156,6698
""A"",""AA"",""Notes"",""""
""B"",""OTL"",""Notes"",""""
""C"",""AA"",""Notes"",""""
""D"",""AA"",""Notes"",""""
""E"",""AA"",""Notes"",""""
""F"",""AA"",""Notes"",""""
""G"",""AA"",""Notes"",""""
""H"",""AA"",""Notes"",""""
""I"",""AA"",""Notes"",""""
""J"",""AA"",""Notes"",""""
""""
""""
""Toroso B""
""""
""""
""""
""SHINE-1750""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""WClores, RAgkis""
""""
""""
""""
""GAHildawa""
"
PB150757,C-30\SHINE-1750(Toroso B)\RAW\OLYMPUSTG6_CBRACT2_01\PB150757.JPG,C-30\SHINE-1750(Toroso B)\SCORED\PB150757.JPG,C-30\SHINE-1750(Toroso B)\SORTED\1\PB150757.JPG,C-30\SHINE-1750(Toroso B)\SCORED\PB150757.cpc,4000,3000,2023:11:15 10:06:15,2023:11:15 10:06:15,"""D:\DLSUSH~1\Others\OMLC_C~1.TXT"",""D:\DLSU SHORE\For CPCE\SHINE-1750(Toroso B)\SCORED\PB150757.JPG"",60000,45000,15114,11336
12661.24,39836.39
47338.76,39836.39
47338.76,5163.609
12661.24,5163.609
10
16466,38805
42632,27141
42788,13372
38921,35969
16720,6096
45503,39679
17551,17913
29677,35359
32135,25206
31351,11106
""A"",""AA"",""Notes"",""""
""B"",""HC"",""Notes"",""""
""C"",""AA"",""Notes"",""""
""D"",""HC"",""Notes"",""""
""E"",""AA"",""Notes"",""""
""F"",""AA"",""Notes"",""""
""G"",""AB"",""Notes"",""""
""H"",""HC"",""Notes"",""""
""I"",""AA"",""Notes"",""""
""J"",""HC"",""Notes"",""""
""""
""""
""Toroso B""
""""
""""
""""
""SHINE-1750""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""WClores, RAgkis""
""""
""""
""""
""GAHildawa""
"
PB150758,C-30\SHINE-1750(Toroso B)\RAW\OLYMPUSTG6_CBRACT2_01\PB150758.JPG,C-30\SHINE-1750(Toroso B)\SCORED\PB150758.JPG,C-30\SHINE-1750(Toroso B)\SORTED\1\PB150758.JPG,C-30\SHINE-1750(Toroso B)\SCORED\PB150758.cpc,4000,3000,2023:11:15 10:07:04,2023:11:15 10:07:04,"""D:\DLSUSH~1\Others\OMLC_C~1.TXT"",""D:\DLSU SHORE\For CPCE\SHINE-1750(Toroso B)\SCORED\PB150758.JPG"",60000,45000,15114,11336
13272.47,39229.14
46727.52,39229.14
46727.52,5770.859
13272.47,5770.859
10
37877,34746
18763,33636
23157,17776
28783,11643
34461,6501
34721,37180
35834,14715
29328,38380
27206,26495
29255,29974
""A"",""AA"",""Notes"",""""
""B"",""HC"",""Notes"",""""
""C"",""AA"",""Notes"",""""
""D"",""AA"",""Notes"",""""
""E"",""AA"",""Notes"",""""
""F"",""HC"",""Notes"",""""
""G"",""OTL"",""Notes"",""""
""H"",""AA"",""Notes"",""""
""I"",""AA"",""Notes"",""""
""J"",""AA"",""Notes"",""""
""""
""""
""Toroso B""
""""
""""
""""
""SHINE-1750""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""WClores, RAgkis""
""""
""""
""""
""GAHildawa""
"
PB150759,C-30\SHINE-1750(Toroso B)\RAW\OLYMPUSTG6_CBRACT2_01\PB150759.JPG,C-30\SHINE-1750(Toroso B)\SCORED\PB150759.JPG,C-30\SHINE-1750(Toroso B)\SORTED\1\PB150759.JPG,C-30\SHINE-1750(Toroso B)\SCORED\PB150759.cpc,4000,3000,2023:11:15 10:07:49,2023:11:15 10:07:49,"""D:\DLSUSH~1\Others\OMLC_C~1.TXT"",""D:\DLSU SHORE\For CPCE\SHINE-1750(Toroso B)\SCORED\PB150759.JPG"",60000,45000,15114,11336
13570.15,38927.5
46429.85,38927.5
46429.85,6072.5
13570.15,6072.5
10
35124,33414
41402,19999
43831,31846
32325,31425
23532,36629
33868,22855
18683,35949
45861,9389
32194,25846
41645,35288
""A"",""AA"",""Notes"",""""
""B"",""AB"",""Notes"",""""
""C"",""AA"",""Notes"",""""
""D"",""AA"",""Notes"",""""
""E"",""AA"",""Notes"",""""
""F"",""AA"",""Notes"",""""
""G"",""SW"",""Notes"",""""
""H"",""AA"",""Notes"",""""
""I"",""AA"",""Notes"",""""
""J"",""AA"",""Notes"",""""
""""
""""
""Toroso B""
""""
""""
""""
""SHINE-1750""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""WClores, RAgkis""
""""
""""
""""
""GAHildawa""
"
PB150760,C-30\SHINE-1750(Toroso B)\RAW\OLYMPUSTG6_CBRACT2_01\PB150760.JPG,C-30\SHINE-1750(Toroso B)\SCORED\PB150760.JPG,C-30\SHINE-1750(Toroso B)\SORTED\1\PB150760.JPG,C-30\SHINE-1750(Toroso B)\SCORED\PB150760.cpc,4000,3000,2023:11:15 10:08:42,2023:11:15 10:08:42,"""D:\DLSUSH~1\Others\OMLC_C~1.TXT"",""D:\DLSU SHORE\For CPCE\SHINE-1750(Toroso B)\SCORED\PB150760.JPG"",60000,45000,15114,11336
13570.15,38927.5
46429.85,38927.5
46429.85,6072.5
13570.15,6072.5
10
29826,12699
35923,30437
14559,10390
33100,16216
18839,24610
37023,8825
26660,36384
19300,24254
36463,20754
16691,30579
""A"",""AA"",""Notes"",""""
""B"",""AA"",""Notes"",""""
""C"",""TWB"",""Notes"",""""
""D"",""AA"",""Notes"",""""
""E"",""TWB"",""Notes"",""""
""F"",""AA"",""Notes"",""""
""G"",""AA"",""Notes"",""""
""H"",""AA"",""Notes"",""""
""I"",""AA"",""Notes"",""""
""J"",""AA"",""Notes"",""""
""""
""""
""Toroso B""
""""
""""
""""
""SHINE-1750""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""WClores, RAgkis""
""""
""""
""""
""GAHildawa""
"
PB150761,C-30\SHINE-1750(Toroso B)\RAW\OLYMPUSTG6_CBRACT2_01\PB150761.JPG,C-30\SHINE-1750(Toroso B)\SCORED\PB150761.JPG,C-30\SHINE-1750(Toroso B)\SORTED\1\PB150761.JPG,C-30\SHINE-1750(Toroso B)\SCORED\PB150761.cpc,4000,3000,2023:11:15 10:09:24,2023:11:15 10:09:24,"""D:\DLSUSH~1\Others\OMLC_C~1.TXT"",""D:\DLSU SHORE\For CPCE\SHINE-1750(Toroso B)\SCORED\PB150761.JPG"",60000,45000,15114,11336
13919.43,38578.23
46080.57,38578.23
46080.57,6421.768
13919.43,6421.768
10
18754,25679
31719,28804
31271,38044
16900,30923
22579,31104
39839,16329
18139,33511
45841,11351
44915,26792
25984,35197
""A"",""HC"",""Notes"",""""
""B"",""AA"",""Notes"",""""
""C"",""AA"",""Notes"",""""
""D"",""AA"",""Notes"",""""
""E"",""AA"",""Notes"",""""
""F"",""AA"",""Notes"",""""
""G"",""AA"",""Notes"",""""
""H"",""AA"",""Notes"",""""
""I"",""AA"",""Notes"",""""
""J"",""AA"",""Notes"",""""
""""
""""
""Toroso B""
""""
""""
""""
""SHINE-1750""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""WClores, RAgkis""
""""
""""
""""
""GAHildawa""
"
PB150762,C-30\SHINE-1750(Toroso B)\RAW\OLYMPUSTG6_CBRACT2_01\PB150762.JPG,C-30\SHINE-1750(Toroso B)\SCORED\PB150762.JPG,C-30\SHINE-1750(Toroso B)\SORTED\1\PB150762.JPG,C-30\SHINE-1750(Toroso B)\SCORED\PB150762.cpc,4000,3000,2023:11:15 10:10:19,2023:11:15 10:10:19,"""D:\DLSUSH~1\Others\OMLC_C~1.TXT"",""D:\DLSU SHORE\For CPCE\SHINE-1750(Toroso B)\SCORED\PB150762.JPG"",60000,45000,15114,11336
13947.21,38554.42
46052.79,38554.42
46052.79,6445.581
13947.21,6445.581
10
27456,18601
36319,38186
18245,19395
18372,37668
38561,33677
26750,15527
28112,28632
35500,24253
32505,37950
34739,17937
""A"",""AA"",""Notes"",""""
""B"",""HC"",""Notes"",""""
""C"",""HC"",""Notes"",""""
""D"",""AA"",""Notes"",""""
""E"",""HC"",""Notes"",""""
""F"",""AA"",""Notes"",""""
""G"",""AA"",""Notes"",""""
""H"",""AA"",""Notes"",""""
""I"",""AA"",""Notes"",""""
""J"",""AA"",""Notes"",""""
""""
""""
""Toroso B""
""""
""""
""""
""SHINE-1750""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""WClores, RAgkis""
""""
""""
""""
""GAHildawa""
"
PB150763,C-30\SHINE-1750(Toroso B)\RAW\OLYMPUSTG6_CBRACT2_01\PB150763.JPG,C-30\SHINE-1750(Toroso B)\SCORED\PB150763.JPG,C-30\SHINE-1750(Toroso B)\SORTED\1\PB150763.JPG,C-30\SHINE-1750(Toroso B)\SCORED\PB150763.cpc,4000,3000,2023:11:15 10:10:53,2023:11:15 10:10:53,"""D:\DLSUSH~1\Others\OMLC_C~1.TXT"",""D:\DLSU SHORE\For CPCE\SHINE-1750(Toroso B)\SCORED\PB150763.JPG"",60000,45000,15114,11336
12661.24,39836.39
47338.76,39836.39
47338.76,5163.609
12661.24,5163.609
10
13018,10229
44740,26189
22849,26807
30363,21786
21114,33003
39128,35010
33321,23285
43890,32385
32836,15623
38327,16376
""A"",""AA"",""Notes"",""""
""B"",""AA"",""Notes"",""""
""C"",""AA"",""Notes"",""""
""D"",""AA"",""Notes"",""""
""E"",""HC"",""Notes"",""""
""F"",""AA"",""Notes"",""""
""G"",""AA"",""Notes"",""""
""H"",""AA"",""Notes"",""""
""I"",""HC"",""Notes"",""""
""J"",""AA"",""Notes"",""""
""""
""""
""Toroso B""
""""
""""
""""
""SHINE-1750""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""""
""WClores, RAgkis""
""""
""""
""""
""GAHildawa""
"
